device,activeDuration,bestScore,bestScoreIndex,bestSubMeanCount,bestSubMeanRatio,consecutivePlayRatio,meanScore,playCount,sdScore,worstScore,firstPlayTime,lastPlayTime,individualOPEnd,individualCPEnd,playsInCP,is_churned,observationPeriodDays,churnPredictionDays
355343050419097,0.0,919,0.0,0.0,0.0,0.0,919.0,1,0.0,919,2016-01-28 13:09:11,2016-01-28 13:09:11,2016-02-02 13:09:11,2016-02-12 13:09:11,0,1,5,10
355343050585566,0.0,2464,0.0,0.0,0.0,0.0,2464.0,1,0.0,2464,2015-04-19 15:29:36,2015-04-19 15:29:36,2015-04-24 15:29:36,2015-05-04 15:29:36,0,1,5,10
355343050618771,0.0,3283,0.0,0.0,0.0,0.0,3283.0,1,0.0,3283,2015-05-30 12:19:00,2015-05-30 12:19:00,2015-06-04 12:19:00,2015-06-14 12:19:00,0,1,5,10
355343050723936,0.15638888888888888,665,0.8333333333333334,74.58333333333333,2.057471264367816,1.0,217.5,6,255.57992878941022,0,2015-08-08 04:01:26,2015-08-08 04:10:49,2015-08-13 04:01:26,2015-08-23 04:01:26,1,0,5,10
355343050856785,0.8405555555555555,517,0.5,94.25,0.573820395738204,1.0,328.5,2,266.5792565073284,140,2015-07-21 04:15:07,2015-07-21 05:05:33,2015-07-26 04:15:07,2015-08-05 04:15:07,0,1,5,10
355343050892566,0.0,1705,0.0,0.0,0.0,0.0,1705.0,1,0.0,1705,2016-05-06 19:36:39,2016-05-06 19:36:39,2016-05-11 19:36:39,2016-05-21 19:36:39,0,1,5,10
355343050901292,0.0,857,0.0,0.0,0.0,0.0,857.0,1,0.0,857,2015-03-16 12:04:35,2015-03-16 12:04:35,2015-03-21 12:04:35,2015-03-31 12:04:35,0,1,5,10
355343050944615,0.0,1779,0.0,0.0,0.0,0.0,1779.0,1,0.0,1779,2015-11-22 10:48:48,2015-11-22 10:48:48,2015-11-27 10:48:48,2015-12-07 10:48:48,0,1,5,10
355343050957393,0.14472222222222222,1746,0.5,398.25,0.8388625592417062,1.0,949.5,2,1126.42110243017,153,2015-02-14 05:26:35,2015-02-14 05:35:16,2015-02-19 05:26:35,2015-03-01 05:26:35,0,1,5,10
355343050991400,0.0,1135,0.0,0.0,0.0,0.0,1135.0,1,0.0,1135,2015-06-21 10:19:13,2015-06-21 10:19:13,2015-06-26 10:19:13,2015-07-06 10:19:13,1,0,5,10
355343051056351,0.0,1097,0.0,0.0,0.0,0.0,1097.0,1,0.0,1097,2015-09-06 09:36:13,2015-09-06 09:36:13,2015-09-11 09:36:13,2015-09-21 09:36:13,0,1,5,10
355343051069610,0.0,265,0.0,0.0,0.0,0.0,265.0,1,0.0,265,2015-01-26 23:36:23,2015-01-26 23:36:23,2015-01-31 23:36:23,2015-02-10 23:36:23,0,1,5,10
355343051070451,0.0,67,0.0,0.0,0.0,0.0,67.0,1,0.0,67,2015-07-22 13:28:08,2015-07-22 13:28:08,2015-07-27 13:28:08,2015-08-06 13:28:08,0,1,5,10
355343051157217,79.60305555555556,1431,0.6,118.05,4.712574850299402,0.8888888888888888,250.5,10,429.42552064098123,5,2015-07-29 01:43:45,2015-08-01 09:19:56,2015-08-03 01:43:45,2015-08-13 01:43:45,0,1,5,10
355343051231640,0.03805555555555556,358,0.5,89.25,0.9944289693593314,1.0,179.5,2,252.43712088359746,1,2015-03-30 14:06:08,2015-03-30 14:08:25,2015-04-04 14:06:08,2015-04-14 14:06:08,0,1,5,10
355343051306244,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,2015-08-22 01:07:10,2015-08-22 01:07:10,2015-08-27 01:07:10,2015-09-06 01:07:10,0,1,5,10
355343051306384,0.0,1134,0.0,0.0,0.0,0.0,1134.0,1,0.0,1134,2015-08-09 13:40:50,2015-08-09 13:40:50,2015-08-14 13:40:50,2015-08-24 13:40:50,0,1,5,10
355343051308265,0.0,4,0.0,0.0,0.0,0.0,4.0,1,0.0,4,2015-08-01 03:40:22,2015-08-01 03:40:22,2015-08-06 03:40:22,2015-08-16 03:40:22,0,1,5,10
355343051316391,0.0,1168,0.0,0.0,0.0,0.0,1168.0,1,0.0,1168,2015-08-09 16:13:29,2015-08-09 16:13:29,2015-08-14 16:13:29,2015-08-24 16:13:29,0,1,5,10
355343051357544,0.0,1052,0.0,0.0,0.0,0.0,1052.0,1,0.0,1052,2015-06-20 13:34:47,2015-06-20 13:34:47,2015-06-25 13:34:47,2015-07-05 13:34:47,0,1,5,10
355343051375538,0.1438888888888889,75,0.14285714285714285,5.795918367346938,1.1784232365145226,1.0,34.42857142857143,7,30.734655482354892,0,2016-01-24 08:19:05,2016-01-24 08:27:43,2016-01-29 08:19:05,2016-02-08 08:19:05,0,1,5,10
355343051383821,0.02861111111111111,43,0.5,5.0,0.30303030303030304,1.0,33.0,2,14.142135623730951,23,2015-04-18 12:56:33,2015-04-18 12:58:16,2015-04-23 12:56:33,2015-05-03 12:56:33,0,1,5,10
355343051406218,0.0,7,0.0,0.0,0.0,0.0,7.0,1,0.0,7,2015-02-10 02:04:28,2015-02-10 02:04:28,2015-02-15 02:04:28,2015-02-25 02:04:28,0,1,5,10
355343051411747,0.0,503,0.0,0.0,0.0,0.0,503.0,1,0.0,503,2016-01-01 08:27:03,2016-01-01 08:27:03,2016-01-06 08:27:03,2016-01-16 08:27:03,0,1,5,10
355343051436140,0.059444444444444446,622,0.0,63.5,0.25656565656565655,1.0,495.0,2,179.60512242138307,368,2016-02-05 23:14:06,2016-02-05 23:17:40,2016-02-10 23:14:06,2016-02-20 23:14:06,0,1,5,10
355343051518384,1.0305555555555554,2167,0.7142857142857143,184.0816326530612,1.4669051878354202,1.0,878.4285714285714,7,670.5136978821678,281,2016-01-07 14:18:50,2016-01-07 15:20:40,2016-01-12 14:18:50,2016-01-22 14:18:50,2,0,5,10
355343051523087,73.18861111111111,593,0.0,29.8,3.0616438356164384,0.9285714285714286,146.0,15,153.0914759220774,13,2015-07-13 10:53:02,2015-07-16 12:04:21,2015-07-18 10:53:02,2015-07-28 10:53:02,12,0,5,10
355343051547078,0.06861111111111111,635,0.5,87.5,0.3804347826086957,1.0,460.0,2,247.48737341529164,285,2015-05-09 07:06:22,2015-05-09 07:10:29,2015-05-14 07:06:22,2015-05-24 07:06:22,0,1,5,10
355343051652415,0.0,576,0.0,0.0,0.0,0.0,576.0,1,0.0,576,2015-11-21 04:15:50,2015-11-21 04:15:50,2015-11-26 04:15:50,2015-12-06 04:15:50,0,1,5,10
355343051683980,0.07944444444444444,382,0.0,42.95918367346939,3.699472759226713,1.0,81.28571428571429,7,136.3765794723252,2,2015-04-22 13:43:53,2015-04-22 13:48:39,2015-04-27 13:43:53,2015-05-07 13:43:53,0,1,5,10
355343051698277,0.04722222222222222,386,0.5,85.25,0.7911832946635731,1.0,215.5,2,241.1234123846127,45,2015-08-25 14:00:32,2015-08-25 14:03:22,2015-08-30 14:00:32,2015-09-09 14:00:32,0,1,5,10
355343051723364,0.0,37,0.0,0.0,0.0,0.0,37.0,1,0.0,37,2015-06-28 06:44:24,2015-06-28 06:44:24,2015-07-03 06:44:24,2015-07-13 06:44:24,0,1,5,10
355343051735541,0.0,160,0.0,0.0,0.0,0.0,160.0,1,0.0,160,2015-03-19 11:12:51,2015-03-19 11:12:51,2015-03-24 11:12:51,2015-04-03 11:12:51,0,1,5,10
355343051802853,0.0,12,0.0,0.0,0.0,0.0,12.0,1,0.0,12,2016-01-10 13:11:39,2016-01-10 13:11:39,2016-01-15 13:11:39,2016-01-25 13:11:39,0,1,5,10
355343051819113,0.021111111111111112,15,0.5,1.0,0.15384615384615385,1.0,13.0,2,2.8284271247461903,11,2015-07-11 08:51:07,2015-07-11 08:52:23,2015-07-16 08:51:07,2015-07-26 08:51:07,0,1,5,10
355343051857030,12.066666666666666,761,0.5,129.75,0.5174476570289133,1.0,501.5,2,366.9884194358182,242,2015-03-07 11:54:10,2015-03-07 23:58:10,2015-03-12 11:54:10,2015-03-22 11:54:10,0,1,5,10
355343051896871,0.0,2006,0.0,0.0,0.0,0.0,2006.0,1,0.0,2006,2015-03-20 02:03:32,2015-03-20 02:03:32,2015-03-25 02:03:32,2015-04-04 02:03:32,0,1,5,10
355343051920846,0.0,99,0.0,0.0,0.0,0.0,99.0,1,0.0,99,2015-05-13 18:04:16,2015-05-13 18:04:16,2015-05-18 18:04:16,2015-05-28 18:04:16,0,1,5,10
355343051931769,0.0,1725,0.0,0.0,0.0,0.0,1725.0,1,0.0,1725,2015-01-21 18:32:21,2015-01-21 18:32:21,2015-01-26 18:32:21,2015-02-05 18:32:21,0,1,5,10
355343051933765,0.0,1716,0.0,0.0,0.0,0.0,1716.0,1,0.0,1716,2015-08-08 09:30:46,2015-08-08 09:30:46,2015-08-13 09:30:46,2015-08-23 09:30:46,0,1,5,10
355343051986292,20.468888888888888,1027,0.5,164.25,0.47029348604151755,1.0,698.5,2,464.5691552395617,370,2015-01-16 16:10:05,2015-01-17 12:38:13,2015-01-21 16:10:05,2015-01-31 16:10:05,0,1,5,10
355343051987191,0.0,177,0.0,0.0,0.0,0.0,177.0,1,0.0,177,2016-02-13 10:34:07,2016-02-13 10:34:07,2016-02-18 10:34:07,2016-02-28 10:34:07,0,1,5,10
355343051989437,0.0,48,0.0,0.0,0.0,0.0,48.0,1,0.0,48,2015-05-05 09:38:12,2015-05-05 09:38:12,2015-05-10 09:38:12,2015-05-20 09:38:12,0,1,5,10
355343051989890,0.0,1458,0.0,0.0,0.0,0.0,1458.0,1,0.0,1458,2015-03-15 12:13:51,2015-03-15 12:13:51,2015-03-20 12:13:51,2015-03-30 12:13:51,0,1,5,10
355343052011561,0.0,569,0.0,0.0,0.0,0.0,569.0,1,0.0,569,2015-07-17 10:54:33,2015-07-17 10:54:33,2015-07-22 10:54:33,2015-08-01 10:54:33,1,0,5,10
355346060007323,85.12527777777778,64,0.7272727272727273,4.5041322314049586,3.4276729559748427,0.9,14.454545454545455,11,18.93865695535793,0,2015-04-08 14:02:48,2015-04-12 03:10:19,2015-04-13 14:02:48,2015-04-23 14:02:48,1,0,5,10
355374050700855,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,2015-03-20 06:27:59,2015-03-20 06:27:59,2015-03-25 06:27:59,2015-04-04 06:27:59,0,1,5,10
355415060046316,20.679444444444446,5130,0.8571428571428571,525.4489795918367,2.533405490504772,1.0,1451.857142857143,7,2060.925635774003,1,2015-02-05 14:40:11,2015-02-06 11:20:57,2015-02-10 14:40:11,2015-02-20 14:40:11,0,1,5,10
355415060050458,22.3825,731,0.0,39.41975308641975,0.9430005906674542,1.0,376.22222222222223,9,195.64813938405968,84,2015-04-21 12:08:17,2015-04-22 10:31:14,2015-04-26 12:08:17,2015-05-06 12:08:17,0,1,5,10
355415060052264,2.7019444444444445,691,0.5555555555555556,27.796296296296298,2.6241258741258746,1.0,190.66666666666666,18,162.56690930198556,27,2015-06-02 08:56:57,2015-06-02 11:39:04,2015-06-07 08:56:57,2015-06-17 08:56:57,0,1,5,10
355415060056299,0.0,673,0.0,0.0,0.0,0.0,673.0,1,0.0,673,2015-07-06 11:49:30,2015-07-06 11:49:30,2015-07-11 11:49:30,2015-07-21 11:49:30,0,1,5,10
355415060190312,5.306111111111111,274,0.5,26.25,0.23702031602708803,1.0,221.5,2,74.24621202458749,169,2015-06-14 08:35:04,2015-06-14 13:53:26,2015-06-19 08:35:04,2015-06-29 08:35:04,0,1,5,10
355415060213429,0.0,84,0.0,0.0,0.0,0.0,84.0,1,0.0,84,2016-01-01 05:59:12,2016-01-01 05:59:12,2016-01-06 05:59:12,2016-01-16 05:59:12,0,1,5,10
355415060365294,0.0,877,0.0,0.0,0.0,0.0,877.0,1,0.0,877,2016-01-13 04:46:33,2016-01-13 04:46:33,2016-01-18 04:46:33,2016-01-28 04:46:33,0,1,5,10
355415060365419,0.0,114,0.0,0.0,0.0,0.0,114.0,1,0.0,114,2015-09-07 03:43:33,2015-09-07 03:43:33,2015-09-12 03:43:33,2015-09-22 03:43:33,0,1,5,10
355415060370716,0.0,121,0.0,0.0,0.0,0.0,121.0,1,0.0,121,2015-12-20 07:16:51,2015-12-20 07:16:51,2015-12-25 07:16:51,2016-01-04 07:16:51,0,1,5,10
355426050002086,0.03861111111111111,220,0.25,26.5625,0.9340659340659341,1.0,113.75,4,82.26127075766983,20,2015-02-07 06:26:53,2015-02-07 06:29:12,2015-02-12 06:26:53,2015-02-22 06:26:53,0,1,5,10
355429050856071,0.0,44,0.0,0.0,0.0,0.0,44.0,1,0.0,44,2015-02-08 00:40:34,2015-02-08 00:40:34,2015-02-13 00:40:34,2015-02-23 00:40:34,0,1,5,10
355480040157823,0.016666666666666666,168,0.3333333333333333,21.555555555555557,0.6258064516129033,1.0,103.33333333333333,3,88.86694173500815,2,2015-04-01 07:34:50,2015-04-01 07:35:50,2015-04-06 07:34:50,2015-04-16 07:34:50,0,1,5,10
355480040563475,0.004722222222222222,16,0.5,0.5,0.06666666666666667,1.0,15.0,2,1.4142135623730951,14,2015-10-03 02:46:37,2015-10-03 02:46:54,2015-10-08 02:46:37,2015-10-18 02:46:37,0,1,5,10
355480040902954,0.18055555555555555,403,0.5384615384615384,18.94674556213018,1.5719194894452628,1.0,156.69230769230768,13,123.48710095618937,0,2015-04-19 04:40:43,2015-04-19 04:51:33,2015-04-24 04:40:43,2015-05-04 04:40:43,5,0,5,10
355480041316154,0.0,140,0.0,0.0,0.0,0.0,140.0,1,0.0,140,2015-02-04 16:44:40,2015-02-04 16:44:40,2015-02-09 16:44:40,2015-02-19 16:44:40,0,1,5,10
355480041397402,0.9613888888888888,77,0.16666666666666666,6.583333333333333,1.0533333333333332,1.0,37.5,6,30.46145104882563,3,2015-11-09 12:03:17,2015-11-09 13:00:58,2015-11-14 12:03:17,2015-11-24 12:03:17,0,1,5,10
355480041401246,0.0,25,0.0,0.0,0.0,0.0,25.0,1,0.0,25,2015-01-25 07:30:37,2015-01-25 07:30:37,2015-01-30 07:30:37,2015-02-09 07:30:37,0,1,5,10
355480041673190,73.3711111111111,133,0.25,14.625,0.785234899328859,0.6666666666666666,74.5,4,58.682762943360686,7,2015-07-26 03:43:42,2015-07-29 05:05:58,2015-07-31 03:43:42,2015-08-10 03:43:42,0,1,5,10
355480041708798,0.12222222222222222,109,0.25,9.4375,0.5298245614035088,1.0,71.25,4,41.314848016986176,35,2015-02-22 01:14:42,2015-02-22 01:22:02,2015-02-27 01:14:42,2015-03-09 01:14:42,0,1,5,10
355481063675519,0.03166666666666667,235,0.5,56.75,0.934156378600823,1.0,121.5,2,160.51323932934628,8,2015-12-11 15:31:39,2015-12-11 15:33:33,2015-12-16 15:31:39,2015-12-26 15:31:39,0,1,5,10
355483040553561,0.028055555555555556,28,0.5,5.0,0.5555555555555556,1.0,18.0,2,14.142135623730951,8,2015-04-04 00:57:40,2015-04-04 00:59:21,2015-04-09 00:57:40,2015-04-19 00:57:40,0,1,5,10
355492042309336,0.0016666666666666668,11,0.0,2.25,0.6923076923076923,1.0,6.5,2,6.363961030678928,2,2015-03-22 22:30:47,2015-03-22 22:30:53,2015-03-27 22:30:47,2015-04-06 22:30:47,0,1,5,10
355500070215421,0.0,170,0.0,0.0,0.0,0.0,170.0,1,0.0,170,2016-05-15 08:16:09,2016-05-15 08:16:09,2016-05-20 08:16:09,2016-05-30 08:16:09,0,1,5,10
355500070346382,0.0,32,0.0,0.0,0.0,0.0,32.0,1,0.0,32,2016-04-25 13:26:18,2016-04-25 13:26:18,2016-04-30 13:26:18,2016-05-10 13:26:18,0,1,5,10
355500071064943,0.0,385,0.0,0.0,0.0,0.0,385.0,1,0.0,385,2016-04-30 13:38:57,2016-04-30 13:38:57,2016-05-05 13:38:57,2016-05-15 13:38:57,0,1,5,10
355500071484695,0.0,848,0.0,0.0,0.0,0.0,848.0,1,0.0,848,2016-04-22 14:43:38,2016-04-22 14:43:38,2016-04-27 14:43:38,2016-05-07 14:43:38,0,1,5,10
355500072229719,0.02277777777777778,272,0.0,12.75,0.10344827586206896,1.0,246.5,2,36.062445840513924,221,2016-05-20 13:38:39,2016-05-20 13:40:01,2016-05-25 13:38:39,2016-06-04 13:38:39,0,1,5,10
355500072404858,0.0,270,0.0,0.0,0.0,0.0,270.0,1,0.0,270,2016-04-15 10:28:50,2016-04-15 10:28:50,2016-04-20 10:28:50,2016-04-30 10:28:50,2,0,5,10
355500073000812,3.3291666666666666,1313,0.5,102.75,0.1855530474040632,1.0,1107.5,2,290.62088706767105,902,2016-04-29 09:50:14,2016-04-29 13:09:59,2016-05-04 09:50:14,2016-05-14 09:50:14,0,1,5,10
355500073445785,0.03305555555555555,540,0.5,101.0,0.5976331360946746,1.0,338.0,2,285.6711395993652,136,2016-05-22 10:00:51,2016-05-22 10:02:50,2016-05-27 10:00:51,2016-06-06 10:00:51,0,1,5,10
355504070172590,45.829166666666666,568,0.5,59.88888888888889,1.722044728434505,1.0,208.66666666666666,6,244.80332241754127,2,2016-05-02 01:32:10,2016-05-03 23:21:55,2016-05-07 01:32:10,2016-05-17 01:32:10,0,1,5,10
355504070495256,0.0,28,0.0,0.0,0.0,0.0,28.0,1,0.0,28,2016-05-19 11:10:42,2016-05-19 11:10:42,2016-05-24 11:10:42,2016-06-03 11:10:42,0,1,5,10
355504070722923,0.31472222222222224,7315,0.5,1750.0,0.9174311926605505,1.0,3815.0,2,4949.747468305833,315,2016-05-16 23:17:32,2016-05-16 23:36:25,2016-05-21 23:17:32,2016-05-31 23:17:32,0,1,5,10
355504071224937,22.288055555555555,1402,0.3333333333333333,144.44444444444446,0.44735030970406064,1.0,968.6666666666666,3,375.28966590266424,749,2016-05-13 02:32:04,2016-05-14 00:49:21,2016-05-18 02:32:04,2016-05-28 02:32:04,0,1,5,10
355510070183966,94.91333333333333,179,0.5,15.75,0.5431034482758621,0.6666666666666666,116.0,4,56.72741841473134,46,2016-03-20 13:05:57,2016-03-24 12:00:45,2016-03-25 13:05:57,2016-04-04 13:05:57,0,1,5,10
355510070202741,8.423055555555555,513,0.3333333333333333,72.77777777777777,0.7409502262443438,1.0,294.6666666666667,3,264.18238649337195,1,2016-02-25 18:38:33,2016-02-26 03:03:56,2016-03-01 18:38:33,2016-03-11 18:38:33,0,1,5,10
355510070290985,0.8625,60,0.6666666666666666,5.222222222222222,1.0930232558139534,1.0,28.666666666666668,6,19.043809142780933,3,2016-01-11 00:20:41,2016-01-11 01:12:26,2016-01-16 00:20:41,2016-01-26 00:20:41,0,1,5,10
355510070412829,0.0,174,0.0,0.0,0.0,0.0,174.0,1,0.0,174,2016-01-18 11:16:04,2016-01-18 11:16:04,2016-01-23 11:16:04,2016-02-02 11:16:04,0,1,5,10
355510070423529,26.64611111111111,1928,0.6666666666666666,115.75694444444446,2.577547549095408,1.0,538.9166666666666,12,652.7825000903765,8,2016-02-07 01:18:56,2016-02-08 03:57:42,2016-02-12 01:18:56,2016-02-22 01:18:56,0,1,5,10
355510070424642,0.049166666666666664,110,0.0,7.333333333333333,0.25,1.0,88.0,3,33.8673884437522,49,2016-02-06 23:33:16,2016-02-06 23:36:13,2016-02-11 23:33:16,2016-02-21 23:33:16,9,0,5,10
355510070474159,0.0,277,0.0,0.0,0.0,0.0,277.0,1,0.0,277,2016-03-29 10:25:57,2016-03-29 10:25:57,2016-04-03 10:25:57,2016-04-13 10:25:57,0,1,5,10
355510070530034,0.010555555555555556,53,0.0,11.75,0.7966101694915254,1.0,29.5,2,33.23401871576773,6,2016-01-08 03:42:46,2016-01-08 03:43:24,2016-01-13 03:42:46,2016-01-23 03:42:46,0,1,5,10
355510070557292,0.0,759,0.0,0.0,0.0,0.0,759.0,1,0.0,759,2016-04-04 07:46:18,2016-04-04 07:46:18,2016-04-09 07:46:18,2016-04-19 07:46:18,0,1,5,10
355510070588685,0.0,5,0.0,0.0,0.0,0.0,5.0,1,0.0,5,2016-01-09 07:48:01,2016-01-09 07:48:01,2016-01-14 07:48:01,2016-01-24 07:48:01,0,1,5,10
355510070627574,0.0,40,0.0,0.0,0.0,0.0,40.0,1,0.0,40,2016-03-09 06:45:46,2016-03-09 06:45:46,2016-03-14 06:45:46,2016-03-24 06:45:46,0,1,5,10
355510070738363,3.5419444444444443,432,0.5,106.75,0.977116704805492,1.0,218.5,2,301.9345955666558,5,2016-02-29 06:56:39,2016-02-29 10:29:10,2016-03-05 06:56:39,2016-03-15 06:56:39,0,1,5,10
355510070739403,0.0,59,0.0,0.0,0.0,0.0,59.0,1,0.0,59,2016-04-17 03:12:14,2016-04-17 03:12:14,2016-04-22 03:12:14,2016-05-02 03:12:14,0,1,5,10
355510070788079,0.0,93,0.0,0.0,0.0,0.0,93.0,1,0.0,93,2016-01-13 08:38:40,2016-01-13 08:38:40,2016-01-18 08:38:40,2016-01-28 08:38:40,0,1,5,10
355510070818280,0.06916666666666667,403,0.6666666666666666,67.55555555555556,1.0116472545757071,1.0,200.33333333333334,3,178.5898466692139,66,2016-05-03 14:05:27,2016-05-03 14:09:36,2016-05-08 14:05:27,2016-05-18 14:05:27,0,1,5,10
355510070943419,0.0,137,0.0,0.0,0.0,0.0,137.0,1,0.0,137,2016-02-28 10:03:12,2016-02-28 10:03:12,2016-03-04 10:03:12,2016-03-14 10:03:12,0,1,5,10
355510071078959,18.045555555555556,650,0.75,22.59375,0.3851891315929675,1.0,469.25,8,98.53317062941653,350,2016-01-16 08:44:23,2016-01-17 02:47:07,2016-01-21 08:44:23,2016-01-31 08:44:23,0,1,5,10
355510071134646,0.0,151,0.0,0.0,0.0,0.0,151.0,1,0.0,151,2016-04-13 12:18:07,2016-04-13 12:18:07,2016-04-18 12:18:07,2016-04-28 12:18:07,0,1,5,10
355510071373616,19.300833333333333,990,0.25,70.921875,1.3425022182786157,1.0,422.625,8,357.9105784170917,1,2016-02-04 17:39:31,2016-02-05 12:57:34,2016-02-09 17:39:31,2016-02-19 17:39:31,0,1,5,10
355510071616543,0.0,24,0.0,0.0,0.0,0.0,24.0,1,0.0,24,2016-05-20 03:27:30,2016-05-20 03:27:30,2016-05-25 03:27:30,2016-06-04 03:27:30,0,1,5,10
355510071816465,0.0,28,0.0,0.0,0.0,0.0,28.0,1,0.0,28,2016-05-15 09:34:38,2016-05-15 09:34:38,2016-05-20 09:34:38,2016-05-30 09:34:38,0,1,5,10
355510071990351,0.08194444444444444,702,0.3333333333333333,31.555555555555543,0.15587266739846314,1.0,607.3333333333334,3,103.39406817285666,497,2016-04-30 14:16:26,2016-04-30 14:21:21,2016-05-05 14:16:26,2016-05-15 14:16:26,1,0,5,10
355510072546905,14.450555555555555,917,0.5,119.75,0.35350553505535054,1.0,677.5,2,338.70414818835627,438,2016-03-26 12:49:35,2016-03-27 03:16:37,2016-03-31 12:49:35,2016-04-10 12:49:35,0,1,5,10
355510072737686,0.0,86,0.0,0.0,0.0,0.0,86.0,1,0.0,86,2016-05-11 11:42:21,2016-05-11 11:42:21,2016-05-16 11:42:21,2016-05-26 11:42:21,0,1,5,10
355510072905689,0.0,40,0.0,0.0,0.0,0.0,40.0,1,0.0,40,2016-04-23 04:30:59,2016-04-23 04:30:59,2016-04-28 04:30:59,2016-05-08 04:30:59,0,1,5,10
355545062184689,0.0,43,0.0,0.0,0.0,0.0,43.0,1,0.0,43,2015-06-14 13:44:29,2015-06-14 13:44:29,2015-06-19 13:44:29,2015-06-29 13:44:29,0,1,5,10
355547070106092,0.03027777777777778,93,0.0,13.0,0.3880597014925373,1.0,67.0,2,36.76955262170047,41,2016-04-11 12:41:17,2016-04-11 12:43:06,2016-04-16 12:41:17,2016-04-26 12:41:17,0,1,5,10
355547070116182,0.0,9,0.0,0.0,0.0,0.0,9.0,1,0.0,9,2016-04-24 07:04:44,2016-04-24 07:04:44,2016-04-29 07:04:44,2016-05-09 07:04:44,0,1,5,10
355548070019830,0.0125,64,0.0,5.75,0.21904761904761905,1.0,52.5,2,16.263455967290593,41,2016-05-24 11:41:53,2016-05-24 11:42:38,2016-05-29 11:41:53,2016-06-08 11:41:53,0,1,5,10
355548070060438,0.0,17,0.0,0.0,0.0,0.0,17.0,1,0.0,17,2016-03-27 04:30:00,2016-03-27 04:30:00,2016-04-01 04:30:00,2016-04-11 04:30:00,0,1,5,10
355548070133128,56.454166666666666,2412,0.875,207.390625,2.2037190768719905,0.8571428571428571,752.875,8,892.9662347639868,1,2016-05-04 05:19:26,2016-05-06 13:46:41,2016-05-09 05:19:26,2016-05-19 05:19:26,0,1,5,10
355583067017703,0.006388888888888889,15,0.0,1.0,0.15384615384615385,1.0,13.0,2,2.8284271247461903,11,2015-02-07 18:00:07,2015-02-07 18:00:30,2015-02-12 18:00:07,2015-02-22 18:00:07,0,1,5,10
355587010060215,0.0,2,0.0,0.0,0.0,0.0,2.0,1,0.0,2,2015-12-27 06:52:10,2015-12-27 06:52:10,2016-01-01 06:52:10,2016-01-11 06:52:10,0,1,5,10
355593060245011,0.0044444444444444444,11,0.0,2.0,0.5714285714285714,1.0,7.0,2,5.656854249492381,3,2015-06-05 23:48:11,2015-06-05 23:48:27,2015-06-10 23:48:11,2015-06-20 23:48:11,0,1,5,10
355600052900089,0.0,17,0.0,0.0,0.0,0.0,17.0,1,0.0,17,2015-01-18 19:41:15,2015-01-18 19:41:15,2015-01-23 19:41:15,2015-02-02 19:41:15,0,1,5,10
355602005908056,0.0,151,0.0,0.0,0.0,0.0,151.0,1,0.0,151,2016-02-04 09:56:31,2016-02-04 09:56:31,2016-02-09 09:56:31,2016-02-19 09:56:31,0,1,5,10
355609067549047,0.0,404,0.0,0.0,0.0,0.0,404.0,1,0.0,404,2015-08-17 02:26:47,2015-08-17 02:26:47,2015-08-22 02:26:47,2015-09-01 02:26:47,0,1,5,10
355647070203319,0.025555555555555557,272,0.0,62.5,0.8503401360544217,1.0,147.0,2,176.7766952966369,22,2016-04-07 12:00:04,2016-04-07 12:01:36,2016-04-12 12:00:04,2016-04-22 12:00:04,0,1,5,10
355649070190058,0.0,38,0.0,0.0,0.0,0.0,38.0,1,0.0,38,2016-05-17 13:26:29,2016-05-17 13:26:29,2016-05-22 13:26:29,2016-06-01 13:26:29,0,1,5,10
355685060134136,8.910555555555556,228,0.0,47.75,0.720754716981132,1.0,132.5,2,135.0573952066306,37,2016-01-22 16:05:56,2016-01-23 01:00:34,2016-01-27 16:05:56,2016-02-06 16:05:56,0,1,5,10
355685060168340,0.0,10,0.0,0.0,0.0,0.0,10.0,1,0.0,10,2016-02-01 13:20:53,2016-02-01 13:20:53,2016-02-06 13:20:53,2016-02-16 13:20:53,0,1,5,10
355685060189502,0.16666666666666666,151,0.6666666666666666,18.555555555555557,2.8067226890756305,1.0,39.666666666666664,6,57.13376118081732,0,2015-08-23 08:21:00,2015-08-23 08:31:00,2015-08-28 08:21:00,2015-09-07 08:21:00,2,0,5,10
355696053932691,0.01888888888888889,59,0.6666666666666666,7.888888888888888,0.6698113207547168,1.0,35.333333333333336,3,28.29016319029166,4,2015-01-31 05:43:07,2015-01-31 05:44:15,2015-02-05 05:43:07,2015-02-15 05:43:07,0,1,5,10
355696056950153,0.0,59,0.0,0.0,0.0,0.0,59.0,1,0.0,59,2015-08-15 02:32:11,2015-08-15 02:32:11,2015-08-20 02:32:11,2015-08-30 02:32:11,0,1,5,10
355698305235888,0.0,130,0.0,0.0,0.0,0.0,130.0,1,0.0,130,2015-05-08 17:06:09,2015-05-08 17:06:09,2015-05-13 17:06:09,2015-05-23 17:06:09,0,1,5,10
355706050016545,0.011944444444444445,65,0.5,14.0,0.7567567567567568,1.0,37.0,2,39.59797974644666,9,2015-01-28 12:21:23,2015-01-28 12:22:06,2015-02-02 12:21:23,2015-02-12 12:21:23,0,1,5,10
